zpid,streetAddress,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType
3979170,2805 W 83rd Pl,Chicago,IL,60652,41.741623,-87.69268,414900,3,7,3363,SINGLE_FAMILY
4080468,10912 S Artesian Ave,Chicago,IL,60655,41.69497,-87.682884,349900,2,3,1263,SINGLE_FAMILY
4014981,7950 S Morgan St,Chicago,IL,60620,41.748997,-87.64919,239000,3,5,3056,SINGLE_FAMILY
4000960,6700 S Crandon Ave APT 6C,Chicago,IL,60649,41.773254,-87.57019,134900,3,3,1850,CONDO
4123316,8749 S Marshfield Ave,Chicago,IL,60620,41.73428,-87.66389,279000,4,4,1600,SINGLE_FAMILY
2054314672,8050 S Oglesby Ave,Chicago,IL,60617,41.74839,-87.56775,357000,2,4,,MULTI_FAMILY
89968987,1342 N Claremont Ave APT 2R,Chicago,IL,60622,41.906162,-87.68624,274900,1,2,750,CONDO
87716201,3040 W Diversey Ave APT 1N,Chicago,IL,60647,41.932293,-87.70428,295000,1,2,0,CONDO
2118072260,1349 N Ridgeway Ave,Chicago,IL,60651,41.905937,-87.71997,275000,2,5,,MULTI_FAMILY
70459564,6131 N Hoyne Ave #3,Chicago,IL,60659,41.99283,-87.681984,159900,1,1,800,CONDO
3638635,5109 N Keating Ave,Chicago,IL,60630,41.97386,-87.74645,624700,2,4,2630,SINGLE_FAMILY
3572149,1801 W Touhy Ave UNIT B,Chicago,IL,60626,42.012257,-87.67624,374000,2,3,2000,TOWNHOUSE
3619513,5627 N Fairfield Ave,Chicago,IL,60659,41.983917,-87.69767,500000,2,3,0,SINGLE_FAMILY
3571489,7050 N Ridge Blvd,Chicago,IL,60645,42.010292,-87.6828,975000,4,3,3500,SINGLE_FAMILY
101519072,4726 N Dover St #1,Chicago,IL,60640,41.967896,-87.66638,1400000,4,3,3300,SINGLE_FAMILY
49918894,2333 W Saint Paul Ave APT 306,Chicago,IL,60647,41.91324,-87.6856,499000,2,2,1200,CONDO
306332688,2245 W Irving Park Rd UNIT 2,Chicago,IL,60618,41.953754,-87.68542,595000,2,3,1800,CONDO
123560546,2246 W Medill Ave #2,Chicago,IL,60647,41.924282,-87.684875,449999,2,2,1250,CONDO
2084645571,2140 N Winchester Ave APT 2,Chicago,IL,60614,41.920876,-87.67668,549000,3,2,0,TOWNHOUSE
3573175,1701 W Wallen Ave APT 1A,Chicago,IL,60626,42.002327,-87.67294,130000,1,1,800,CONDO
3663457,4947 W Grace St,Chicago,IL,60641,41.949455,-87.75159,399000,2,3,1381,SINGLE_FAMILY
3552655,7100 N Mankato Ave,Chicago,IL,60646,42.01042,-87.78048,599000,2,3,2450,SINGLE_FAMILY
3651561,5718 W Wilson Ave,Chicago,IL,60630,41.964348,-87.77068,349000,2,5,0,SINGLE_FAMILY
58360130,5536 N Glenwood Ave APT 2F,Chicago,IL,60640,41.982807,-87.665344,719900,3,3,0,CONDO
2068981390,2212 N Nagle Ave,Elmwood Park,IL,60707,41.920486,-87.78693,224900,3,5,1224,SINGLE_FAMILY
65561843,2841 N Damen Ave #2,Chicago,IL,60618,41.933533,-87.67781,450000,2,2,1250,CONDO
3637452,5415 W Carmen Ave,Chicago,IL,60630,41.97318,-87.76316,474900,2,3,1443,SINGLE_FAMILY
60261991,5101 W Montana St APT 6,Chicago,IL,60639,41.92483,-87.75396,231900,2,3,1250,CONDO
3685427,4875 W Bloomingdale Ave,Chicago,IL,60639,41.912983,-87.7489,325000,2,4,1438,SINGLE_FAMILY
87716513,4976 N Milwaukee Ave APT 101,Chicago,IL,60630,41.97132,-87.764465,229000,1,2,1000,CONDO
3551868,6453 N Sayre Ave,Chicago,IL,60631,41.999557,-87.80106,349000,2,3,1153,SINGLE_FAMILY
71327232,3934 W Montrose Ave,Chicago,IL,60618,41.961235,-87.726776,215900,2,3,1400,SINGLE_FAMILY
3652976,4242 N Marmora Ave,Chicago,IL,60634,41.958015,-87.77478,340000,1,2,1232,SINGLE_FAMILY
80841341,6144 N Washtenaw Ave APT 1,Chicago,IL,60659,41.99351,-87.69742,209900,2,2,1119,CONDO
3543190,3021 W Birchwood Ave,Chicago,IL,60645,42.017166,-87.7052,579999,3,6,2938,SINGLE_FAMILY
3571420,7105 N Ridge Blvd,Chicago,IL,60645,42.011566,-87.68236,650000,4,4,3280,SINGLE_FAMILY
3668431,3252 N California Ave #3,Chicago,IL,60618,41.94094,-87.69821,549000,2,3,1900,CONDO
3543632,2901 W Sherwin Ave,Chicago,IL,60645,42.014477,-87.702225,849000,4,4,2480,SINGLE_FAMILY
3651277,5727 W Lawrence Ave APT 201,Chicago,IL,60630,41.967472,-87.77105,250000,2,2,977,CONDO
3665298,4630 W Addison St,Chicago,IL,60641,41.946426,-87.74368,580000,3,4,2560,SINGLE_FAMILY
2077632946,2116 N California Ave #6,Chicago,IL,60647,41.92017,-87.69771,800000,2,3,2100,CONDO
446654172,2212 W Lawrence Ave #3E,Chicago,IL,60625,41.968708,-87.68453,629000,2,3,1600,CONDO
63694816,3839 N Western Ave UNIT 301,Chicago,IL,60618,41.95083,-87.68827,304900,1,2,0,CONDO
441065334,2510 S Saint Louis Ave,Chicago,IL,60623,41.92688,-87.714966,380000,3,4,,MULTI_FAMILY
158771983,1407 N Hoyne Ave,Chicago,IL,60622,41.907333,-87.67949,5995000,7,5,10250,SINGLE_FAMILY
65561676,2442 N Southport Ave APT 1N,Chicago,IL,60614,41.926537,-87.66373,1100000,3,4,3300,CONDO
89891214,1915 W Diversey Pkwy APT 402,Chicago,IL,60614,41.93205,-87.675896,610000,2,3,1800,CONDO
306332688,2245 W Irving Park Rd UNIT 2,Chicago,IL,60618,41.953754,-87.68542,595000,2,3,1800,CONDO
58369443,1243 S Wabash Ave APT 304,Chicago,IL,60605,41.86624,-87.625305,399900,2,2,1500,CONDO
2104820747,3920 N Lake Shore Dr APT 4N,Chicago,IL,60613,41.95414,-87.64598,375000,4,5,3000,CONDO
158753808,1414 N Mohawk St,Chicago,IL,60610,41.908028,-87.64249,2795000,5,6,5900,SINGLE_FAMILY
65565525,747 N Sedgwick St APT 4RS,Chicago,IL,60654,41.89613,-87.63835,425000,2,2,1500,CONDO
123560546,2246 W Medill Ave #2,Chicago,IL,60647,41.924282,-87.684875,449999,2,2,1250,CONDO
2084645571,2140 N Winchester Ave APT 2,Chicago,IL,60614,41.920876,-87.67668,549000,3,2,0,TOWNHOUSE
113951459,925 N Larrabee St APT 2S,Chicago,IL,60610,41.899445,-87.64272,875000,2,3,2200,CONDO
3573175,1701 W Wallen Ave APT 1A,Chicago,IL,60626,42.002327,-87.67294,130000,1,1,800,CONDO
80827380,222 N Columbus Dr APT 4803,Chicago,IL,60601,41.88652,-87.62102,750000,3,3,1700,CONDO
101303846,3133 N Lakewood Ave APT 4C,Chicago,IL,60657,41.93954,-87.66079,500000,2,2,0,CONDO
3663457,4947 W Grace St,Chicago,IL,60641,41.949455,-87.75159,399000,2,3,1381,SINGLE_FAMILY
3552655,7100 N Mankato Ave,Chicago,IL,60646,42.01042,-87.78048,599000,2,3,2450,SINGLE_FAMILY
253421720,367 W Locust St UNIT 202,Chicago,IL,60610,41.898705,-87.63821,999000,3,3,1900,CONDO
62010918,2717 N Wilton Ave APT 1S,Chicago,IL,60614,41.931374,-87.65223,879000,3,3,2400,CONDO
3651561,5718 W Wilson Ave,Chicago,IL,60630,41.964348,-87.77068,349000,2,5,0,SINGLE_FAMILY
58360130,5536 N Glenwood Ave APT 2F,Chicago,IL,60640,41.982807,-87.665344,719900,3,3,0,CONDO
80854820,4912 N Winthrop Ave #2,Chicago,IL,60640,41.97197,-87.6581,495000,2,3,1600,CONDO
2068981390,2212 N Nagle Ave,Elmwood Park,IL,60707,41.920486,-87.78693,224900,3,5,1224,SINGLE_FAMILY
70472037,910 S Michigan Ave APT 914,Chicago,IL,60605,41.870163,-87.62485,265000,1,1,1057,CONDO
65561843,2841 N Damen Ave #2,Chicago,IL,60618,41.933533,-87.67781,450000,2,2,1250,CONDO
306333696,5 N Oakley Blvd #304,Chicago,IL,60612,41.88148,-87.683624,400000,2,2,1150,CONDO
3711717,3717 N Fremont St #3,Chicago,IL,60613,41.949627,-87.65164,424500,1,2,1000,CONDO
2137017420,1225 S Harding Ave,Chicago,IL,60623,41.8654,-87.72358,400000,4,12,,MULTI_FAMILY
3637452,5415 W Carmen Ave,Chicago,IL,60630,41.97318,-87.76316,474900,2,3,1443,SINGLE_FAMILY
60261991,5101 W Montana St APT 6,Chicago,IL,60639,41.92483,-87.75396,231900,2,3,1250,CONDO
2080363834,1827 N Larrabee St #PENTHOUSE,Chicago,IL,60614,41.915447,-87.643234,1300000,2,3,2000,CONDO
3685427,4875 W Bloomingdale Ave,Chicago,IL,60639,41.912983,-87.7489,325000,2,4,1438,SINGLE_FAMILY
2062853206,233 E Erie St APT 910-909,Chicago,IL,60611,41.89397,-87.621475,350000,2,2,0,CONDO
87702641,2515 W Augusta Blvd APT 3S,Chicago,IL,60622,41.899082,-87.690094,230000,1,2,1000,CONDO
3736263,1947 N Kenmore Ave,Chicago,IL,60614,41.9174,-87.653984,1399900,4,4,2904,TOWNHOUSE
80823036,1728 W Huron St,Chicago,IL,60622,41.89445,-87.67086,1550000,4,5,4200,SINGLE_FAMILY
87716513,4976 N Milwaukee Ave APT 101,Chicago,IL,60630,41.97132,-87.764465,229000,1,2,1000,CONDO
3846370,52 E Cedar St,Chicago,IL,60611,41.902695,-87.62629,1999995,7,5,4916,SINGLE_FAMILY
58368890,130 S Canal St APT 9M,Chicago,IL,60606,41.87949,-87.639984,600000,3,3,2156,CONDO
62013338,625 W Jackson Blvd APT 610,Chicago,IL,60661,41.87781,-87.643394,275000,1,1,800,CONDO
3551868,6453 N Sayre Ave,Chicago,IL,60631,41.999557,-87.80106,349000,2,3,1153,SINGLE_FAMILY
71327232,3934 W Montrose Ave,Chicago,IL,60618,41.961235,-87.726776,215900,2,3,1400,SINGLE_FAMILY
3652976,4242 N Marmora Ave,Chicago,IL,60634,41.958015,-87.77478,340000,1,2,1232,SINGLE_FAMILY
80841341,6144 N Washtenaw Ave APT 1,Chicago,IL,60659,41.99351,-87.69742,209900,2,2,1119,CONDO
3875523,919 W 18th Pl,Chicago,IL,60608,41.85724,-87.649124,425000,2,3,2200,SINGLE_FAMILY
3571420,7105 N Ridge Blvd,Chicago,IL,60645,42.011566,-87.68236,650000,4,4,3280,SINGLE_FAMILY
3668431,3252 N California Ave #3,Chicago,IL,60618,41.94094,-87.69821,549000,2,3,1900,CONDO
70462360,2000 N Lincoln Park W #903,Chicago,IL,60614,41.9198,-87.63668,278000,1,1,900,CONDO
119089107,550 N Saint Clair St APT 2401,Chicago,IL,60611,41.892315,-87.62299,925000,3,3,2150,CONDO
3543632,2901 W Sherwin Ave,Chicago,IL,60645,42.014477,-87.702225,849000,4,4,2480,SINGLE_FAMILY
3651277,5727 W Lawrence Ave APT 201,Chicago,IL,60630,41.967472,-87.77105,250000,2,2,977,CONDO
3665298,4630 W Addison St,Chicago,IL,60641,41.946426,-87.74368,580000,3,4,2560,SINGLE_FAMILY
80847876,330 W Grand Ave APT 1502,Chicago,IL,60654,41.8917,-87.63655,499000,3,3,1777,CONDO
441675703,880 N Lake Shore Dr APT 8G,Chicago,IL,60611,41.89903,-87.61897,139000,1,1,785,CONDO
2077632946,2116 N California Ave #6,Chicago,IL,60647,41.92017,-87.69771,800000,2,3,2100,CONDO
60267947,525 W Superior St APT 124,Chicago,IL,60654,41.895363,-87.641846,574900,2,2,1500,CONDO
446654172,2212 W Lawrence Ave #3E,Chicago,IL,60625,41.968708,-87.68453,629000,2,3,1600,CONDO
63694816,3839 N Western Ave UNIT 301,Chicago,IL,60618,41.95083,-87.68827,304900,1,2,0,CONDO
3738134,401 W Dickens Ave,Chicago,IL,60614,41.919937,-87.63914,6250000,7,4,7252,SINGLE_FAMILY
3845925,1150 N Lake Shore Dr APT 15K,Chicago,IL,60611,41.903828,-87.62517,195000,1,1,900,CONDO
441065334,2510 S Saint Louis Ave,Chicago,IL,60623,41.92688,-87.714966,380000,3,4,,MULTI_FAMILY
158771983,1407 N Hoyne Ave,Chicago,IL,60622,41.907333,-87.67949,5995000,7,5,10250,SINGLE_FAMILY
60201583,2461 N Lincoln Ave UNIT 2N,Chicago,IL,60614,41.926937,-87.65044,809000,2,3,1900,CONDO
65561676,2442 N Southport Ave APT 1N,Chicago,IL,60614,41.926537,-87.66373,1100000,3,4,3300,CONDO
2067284431,21 W Chestnut St #1306,Chicago,IL,60611,41.89812,-87.62716,399000,2,1,962,CONDO
3865860,161 E Chicago Ave UNIT 33DE,Chicago,IL,60611,41.89653,-87.62327,1249500,3,3,2850,CONDO
70465525,2158 W Grand Ave #203,Chicago,IL,60622,41.891193,-87.66757,350000,1,1,950,CONDO
89891214,1915 W Diversey Pkwy APT 402,Chicago,IL,60614,41.93205,-87.675896,610000,2,3,1800,CONDO
3646107,4619 N Kilbourn Ave,Chicago,IL,60630,41.965088,-87.74096,465000,3,3,1970,SINGLE_FAMILY
2086486847,3518 W Wolfram St UNIT 1,Chicago,IL,60618,41.932995,-87.71476,749950,3,4,2400,CONDO
80858189,6906 N Lakewood Ave APT 3E,Chicago,IL,60626,42.00712,-87.66405,349900,2,2,1100,CONDO
2094630994,5516 W Leland Ave,Chicago,IL,60630,41.965733,-87.765724,599000,2,5,,MULTI_FAMILY
3641006,2947 W Bryn Mawr Ave,Chicago,IL,60659,41.982838,-87.703445,840000,4,4,0,SINGLE_FAMILY
62007285,1230 W Chase Ave #1,Chicago,IL,60626,42.01429,-87.66308,475000,2,3,1518,CONDO
352180862,474 N Lake Shore Dr #3104-05,Chicago,IL,60611,41.890717,-87.61467,619999,3,4,2000,CONDO
444782277,800 N Michigan Ave #PENTHOUSE 67,Chicago,IL,60611,41.89709,-87.625305,15750000,8,6,9250,CONDO
3855188,1550 N State Pkwy APT A1,Chicago,IL,60610,41.910946,-87.62926,599000,3,3,2305,CONDO
87723801,2525 N Sheffield Ave APT 4F,Chicago,IL,60614,41.92784,-87.65333,574000,2,2,1264,CONDO
2053602241,4332 N Kenmore Ave,Chicago,IL,60613,41.96076,-87.656654,899000,4,3,3011,SINGLE_FAMILY
